ID_ejemplo,Categoria_esperada,Transformacion,Texto_original,Texto_transformado,Categoria_predicha,Segunda_categoria,Puntuacion_ganadora,Puntuacion_segunda,Margen_decision,Terminos_activos,Longitud_caracteres,Longitud_palabras,Categoria_predicha_base,Margen_base,Terminos_activos_base,Prediccion_estable,Prediccion_esperada,Cambio_margen,Cambio_terminos_activos
backend_02,backend,Errores tipográficos,node.js express api authentication database server application,node.js exrpess api authentication daatbase server aplpication,backend,cloud,1.9331900693474662,-0.8907144606159052,2.8239045299633716,4,62,7,backend,3.393844903725868,8,True,True,-0.5699403737624964,-4
backend_02,backend,Texto truncado,node.js express api authentication database server application,node.js express api,backend,datascience,0.9129796377394074,-1.2618676508191027,2.17484728855851,4,19,3,backend,3.393844903725868,8,True,True,-1.2189976151673578,-4
backend_02,backend,Orden invertido,node.js express api authentication database server application,application server database authentication api express node.js,backend,cloud,2.266779947444164,-1.2615335801487149,3.528313527592879,7,62,7,backend,3.393844903725868,8,True,True,0.13446862386701097,-1
backend_02,backend,Texto duplicado,node.js express api authentication database server application,node.js express api authentication database server application node.js express api authentication database server application,backend,cloud,2.1139235344258016,-1.2799213693000664,3.393844903725868,8,125,14,backend,3.393844903725868,8,True,True,0.0,0
cloud_01,cloud,Original,aws kubernetes terraform docker cloud infrastructure deployment monitoring,aws kubernetes terraform docker cloud infrastructure deployment monitoring,cloud,frontend,7.18331272182882,-3.3691671879838174,10.552479909812638,9,74,8,cloud,10.552479909812638,9,True,True,0.0,0
cloud_01,cloud,Minúsculas,aws kubernetes terraform docker cloud infrastructure deployment monitoring,aws kubernetes terraform docker cloud infrastructure deployment monitoring,cloud,frontend,7.18331272182882,-3.3691671879838174,10.552479909812638,9,74,8,cloud,10.552479909812638,9,True,True,0.0,0
cloud_01,cloud,Mayúsculas,aws kubernetes terraform docker cloud infrastructure deployment monitoring,AWS KUBERNETES TERRAFORM DOCKER CLOUD INFRASTRUCTURE DEPLOYMENT MONITORING,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,74,8,cloud,10.552479909812638,9,False,False,-10.238853319597899,-9
cloud_01,cloud,Formato título,aws kubernetes terraform docker cloud infrastructure deployment monitoring,Aws Kubernetes Terraform Docker Cloud Infrastructure Deployment Monitoring,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,74,8,cloud,10.552479909812638,9,False,False,-10.238853319597899,-9
cloud_01,cloud,Sin puntuación,aws kubernetes terraform docker cloud infrastructure deployment monitoring,aws kubernetes terraform docker cloud infrastructure deployment monitoring,cloud,frontend,7.18331272182882,-3.3691671879838174,10.552479909812638,9,74,8,cloud,10.552479909812638,9,True,True,0.0,0
cloud_01,cloud,Espacios irregulares,aws kubernetes terraform docker cloud infrastructure deployment monitoring,   aws   kubernetes   terraform   docker   cloud   infrastructure   deployment   monitoring   ,cloud,frontend,7.18331272182882,-3.3691671879838174,10.552479909812638,9,94,8,cloud,10.552479909812638,9,True,True,0.0,0
cloud_01,cloud,Saltos de línea,aws kubernetes terraform docker cloud infrastructure deployment monitoring,"aws
kubernetes
terraform
docker
cloud
infrastructure
deployment
monitoring",cloud,frontend,7.18331272182882,-3.3691671879838174,10.552479909812638,9,74,8,cloud,10.552479909812638,9,True,True,0.0,0
cloud_01,cloud,Puntuación extrema,aws kubernetes terraform docker cloud infrastructure deployment monitoring,!!! aws kubernetes terraform docker cloud infrastructure deployment monitoring ??? ### ...,cloud,frontend,7.18331272182882,-3.3691671879838174,10.552479909812638,9,90,12,cloud,10.552479909812638,9,True,True,0.0,0
cloud_01,cloud,Ruido web,aws kubernetes terraform docker cloud infrastructure deployment monitoring,aws kubernetes terraform docker cloud infrastructure deployment monitoring https://example.com #technology @developer 🚀,cloud,frontend,5.806253873533401,-2.846621402495337,8.652875276028738,12,119,12,cloud,10.552479909812638,9,True,True,-1.8996046337839,3
cloud_01,cloud,Ruido textual,aws kubernetes terraform docker cloud infrastructure deployment monitoring,aws kubernetes terraform docker cloud infrastructure deployment monitoring tutorial guide article update example today,cloud,frontend,5.443160784722755,-2.598293531166289,8.041454315889045,15,118,14,cloud,10.552479909812638,9,True,True,-2.511025593923593,6
cloud_01,cloud,Errores tipográficos,aws kubernetes terraform docker cloud infrastructure deployment monitoring,aws kubernetes terraform docker cloud inrfastructure deployment mointoring,cloud,frontend,7.322052439484647,-3.5072745070123186,10.829326946496966,6,74,8,cloud,10.552479909812638,9,True,True,0.27684703668432853,-3
cloud_01,cloud,Texto truncado,aws kubernetes terraform docker cloud infrastructure deployment monitoring,aws kubernetes terraform docker,cloud,datascience,5.464064504056148,-2.7581062893831856,8.222170793439334,4,31,4,cloud,10.552479909812638,9,True,True,-2.3303091163733036,-5
cloud_01,cloud,Orden invertido,aws kubernetes terraform docker cloud infrastructure deployment monitoring,monitoring deployment infrastructure cloud docker terraform kubernetes aws,cloud,frontend,7.807872133355113,-3.553644321033152,11.361516454388266,8,74,8,cloud,10.552479909812638,9,True,True,0.809036544575628,-1
cloud_01,cloud,Texto duplicado,aws kubernetes terraform docker cloud infrastructure deployment monitoring,aws kubernetes terraform docker cloud infrastructure deployment monitoring aws kubernetes terraform docker cloud infrastructure deployment monitoring,cloud,frontend,7.18331272182882,-3.3691671879838174,10.552479909812638,9,149,16,cloud,10.552479909812638,9,True,True,0.0,0
cloud_02,cloud,Original,azure virtual machine serverless iam cloud security devops,azure virtual machine serverless iam cloud security devops,cloud,backend,4.454456930174318,-2.3706917913787238,6.825148721553042,11,58,8,cloud,6.825148721553042,11,True,True,0.0,0
cloud_02,cloud,Minúsculas,azure virtual machine serverless iam cloud security devops,azure virtual machine serverless iam cloud security devops,cloud,backend,4.454456930174318,-2.3706917913787238,6.825148721553042,11,58,8,cloud,6.825148721553042,11,True,True,0.0,0
cloud_02,cloud,Mayúsculas,azure virtual machine serverless iam cloud security devops,AZURE VIRTUAL MACHINE SERVERLESS IAM CLOUD SECURITY DEVOPS,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,58,8,cloud,6.825148721553042,11,False,False,-6.511522131338303,-11
cloud_02,cloud,Formato título,azure virtual machine serverless iam cloud security devops,Azure Virtual Machine Serverless Iam Cloud Security Devops,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,58,8,cloud,6.825148721553042,11,False,False,-6.511522131338303,-11
cloud_02,cloud,Sin puntuación,azure virtual machine serverless iam cloud security devops,azure virtual machine serverless iam cloud security devops,cloud,backend,4.454456930174318,-2.3706917913787238,6.825148721553042,11,58,8,cloud,6.825148721553042,11,True,True,0.0,0
cloud_02,cloud,Espacios irregulares,azure virtual machine serverless iam cloud security devops,   azure   virtual   machine   serverless   iam   cloud   security   devops   ,cloud,backend,4.454456930174318,-2.3706917913787238,6.825148721553042,11,78,8,cloud,6.825148721553042,11,True,True,0.0,0
cloud_02,cloud,Saltos de línea,azure virtual machine serverless iam cloud security devops,"azure
virtual
machine
serverless
iam
cloud
security
devops",cloud,backend,4.454456930174318,-2.3706917913787238,6.825148721553042,11,58,8,cloud,6.825148721553042,11,True,True,0.0,0
cloud_02,cloud,Puntuación extrema,azure virtual machine serverless iam cloud security devops,!!! azure virtual machine serverless iam cloud security devops ??? ### ...,cloud,backend,4.454456930174318,-2.3706917913787238,6.825148721553042,11,74,12,cloud,6.825148721553042,11,True,True,0.0,0
cloud_02,cloud,Ruido web,azure virtual machine serverless iam cloud security devops,azure virtual machine serverless iam cloud security devops https://example.com #technology @developer 🚀,cloud,backend,3.7992138672797475,-1.9209175598356736,5.720131427115421,14,103,12,cloud,6.825148721553042,11,True,True,-1.105017294437621,3
cloud_02,cloud,Ruido textual,azure virtual machine serverless iam cloud security devops,azure virtual machine serverless iam cloud security devops tutorial guide article update example today,cloud,backend,3.6758982196460375,-2.339369432829192,6.015267652475229,17,102,14,cloud,6.825148721553042,11,True,True,-0.8098810690778127,6
cloud_02,cloud,Errores tipográficos,azure virtual machine serverless iam cloud security devops,azure virtual mahcine serverless iam cloud seucrity devops,cloud,backend,4.761154739032994,-2.3997421223718245,7.160896861404819,7,58,8,cloud,6.825148721553042,11,True,True,0.335748139851777,-4
cloud_02,cloud,Texto truncado,azure virtual machine serverless iam cloud security devops,azure virtual machine serverless,cloud,backend,1.084819387535834,-1.2014472105467506,2.2862665980825847,6,32,4,cloud,6.825148721553042,11,True,True,-4.538882123470457,-5
cloud_02,cloud,Orden invertido,azure virtual machine serverless iam cloud security devops,devops security cloud iam serverless machine virtual azure,cloud,backend,5.223835939177082,-2.5634494269475816,7.787285366124664,8,58,8,cloud,6.825148721553042,11,True,True,0.962136644571622,-3
cloud_02,cloud,Texto duplicado,azure virtual machine serverless iam cloud security devops,azure virtual machine serverless iam cloud security devops azure virtual machine serverless iam cloud security devops,cloud,backend,4.454456930174319,-2.3706917913787238,6.8251487215530435,11,117,16,cloud,6.825148721553042,11,True,True,1.7763568394002505e-15,0
datascience_01,datascience,Original,python pandas scikit-learn machine learning dataset predictive model,python pandas scikit-learn machine learning dataset predictive model,datascience,cloud,3.238009854731216,-1.5345409185325178,4.772550773263734,8,68,8,datascience,4.772550773263734,8,True,True,0.0,0
datascience_01,datascience,Minúsculas,python pandas scikit-learn machine learning dataset predictive model,python pandas scikit-learn machine learning dataset predictive model,datascience,cloud,3.238009854731216,-1.5345409185325178,4.772550773263734,8,68,8,datascience,4.772550773263734,8,True,True,0.0,0
datascience_01,datascience,Mayúsculas,python pandas scikit-learn machine learning dataset predictive model,PYTHON PANDAS SCIKIT-LEARN MACHINE LEARNING DATASET PREDICTIVE MODEL,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,68,8,datascience,4.772550773263734,8,False,False,-4.458924183048995,-8
datascience_01,datascience,Formato título,python pandas scikit-learn machine learning dataset predictive model,Python Pandas Scikit-Learn Machine Learning Dataset Predictive Model,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,68,8,datascience,4.772550773263734,8,False,False,-4.458924183048995,-8
datascience_01,datascience,Sin puntuación,python pandas scikit-learn machine learning dataset predictive model,python pandas scikit learn machine learning dataset predictive model,datascience,cloud,3.2387074578850332,-1.5199821843827284,4.758689642267761,9,68,9,datascience,4.772550773263734,8,True,True,-0.013861130995972637,1
datascience_01,datascience,Espacios irregulares,python pandas scikit-learn machine learning dataset predictive model,   python   pandas   scikit-learn   machine   learning   dataset   predictive   model   ,datascience,cloud,3.238009854731216,-1.5345409185325178,4.772550773263734,8,88,8,datascience,4.772550773263734,8,True,True,0.0,0
datascience_01,datascience,Saltos de línea,python pandas scikit-learn machine learning dataset predictive model,"python
pandas
scikit-learn
machine
learning
dataset
predictive
model",datascience,cloud,3.238009854731216,-1.5345409185325178,4.772550773263734,8,68,8,datascience,4.772550773263734,8,True,True,0.0,0
datascience_01,datascience,Puntuación extrema,python pandas scikit-learn machine learning dataset predictive model,!!! python pandas scikit-learn machine learning dataset predictive model ??? ### ...,datascience,cloud,3.238009854731216,-1.5345409185325178,4.772550773263734,8,84,12,datascience,4.772550773263734,8,True,True,0.0,0
datascience_01,datascience,Ruido web,python pandas scikit-learn machine learning dataset predictive model,python pandas scikit-learn machine learning dataset predictive model https://example.com #technology @developer 🚀,datascience,cloud,2.256578359710658,-1.3907088840294257,3.6472872437400836,11,113,12,datascience,4.772550773263734,8,True,True,-1.1252635295236502,3
datascience_01,datascience,Ruido textual,python pandas scikit-learn machine learning dataset predictive model,python pandas scikit-learn machine learning dataset predictive model tutorial guide article update example today,datascience,cloud,2.1433684123862413,-1.1321287454128264,3.2754971577990677,14,112,14,datascience,4.772550773263734,8,True,True,-1.497053615464666,6
datascience_01,datascience,Errores tipográficos,python pandas scikit-learn machine learning dataset predictive model,python padnas scikit-learn mahcine learning daatset predictive model,datascience,cloud,1.875584145896796,-1.0969608962257944,2.97254504212259,4,68,8,datascience,4.772550773263734,8,True,True,-1.8000057311411437,-4
datascience_01,datascience,Texto truncado,python pandas scikit-learn machine learning dataset predictive model,python pandas scikit-learn machine,datascience,cloud,1.7026306619324871,-0.9258452695595827,2.62847593149207,3,34,4,datascience,4.772550773263734,8,True,True,-2.1440748417716637,-5
datascience_01,datascience,Orden invertido,python pandas scikit-learn machine learning dataset predictive model,model predictive dataset learning machine scikit-learn pandas python,datascience,cloud,2.746783680121282,-1.3697919940440881,4.11657567416537,7,68,8,datascience,4.772550773263734,8,True,True,-0.6559750990983639,-1
datascience_01,datascience,Texto duplicado,python pandas scikit-learn machine learning dataset predictive model,python pandas scikit-learn machine learning dataset predictive model python pandas scikit-learn machine learning dataset predictive model,datascience,cloud,3.238009854731216,-1.5345409185325178,4.772550773263734,8,137,16,datascience,4.772550773263734,8,True,True,0.0,0
datascience_02,datascience,Original,data science feature engineering regression classification numpy statistics,data science feature engineering regression classification numpy statistics,datascience,frontend,2.135476044378134,-0.9903062015882654,3.1257822459663998,10,75,8,datascience,3.1257822459663998,10,True,True,0.0,0
datascience_02,datascience,Minúsculas,data science feature engineering regression classification numpy statistics,data science feature engineering regression classification numpy statistics,datascience,frontend,2.135476044378134,-0.9903062015882654,3.1257822459663998,10,75,8,datascience,3.1257822459663998,10,True,True,0.0,0
datascience_02,datascience,Mayúsculas,data science feature engineering regression classification numpy statistics,DATA SCIENCE FEATURE ENGINEERING REGRESSION CLASSIFICATION NUMPY STATISTICS,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,75,8,datascience,3.1257822459663998,10,False,False,-2.8121556557516616,-10
datascience_02,datascience,Formato título,data science feature engineering regression classification numpy statistics,Data Science Feature Engineering Regression Classification Numpy Statistics,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,75,8,datascience,3.1257822459663998,10,False,False,-2.8121556557516616,-10
datascience_02,datascience,Sin puntuación,data science feature engineering regression classification numpy statistics,data science feature engineering regression classification numpy statistics,datascience,frontend,2.135476044378134,-0.9903062015882654,3.1257822459663998,10,75,8,datascience,3.1257822459663998,10,True,True,0.0,0
datascience_02,datascience,Espacios irregulares,data science feature engineering regression classification numpy statistics,   data   science   feature   engineering   regression   classification   numpy   statistics   ,datascience,frontend,2.135476044378134,-0.9903062015882654,3.1257822459663998,10,95,8,datascience,3.1257822459663998,10,True,True,0.0,0
datascience_02,datascience,Saltos de línea,data science feature engineering regression classification numpy statistics,"data
science
feature
engineering
regression
classification
numpy
statistics",datascience,frontend,2.135476044378134,-0.9903062015882654,3.1257822459663998,10,75,8,datascience,3.1257822459663998,10,True,True,0.0,0
datascience_02,datascience,Puntuación extrema,data science feature engineering regression classification numpy statistics,!!! data science feature engineering regression classification numpy statistics ??? ### ...,datascience,frontend,2.135476044378134,-0.9903062015882654,3.1257822459663998,10,91,12,datascience,3.1257822459663998,10,True,True,0.0,0
datascience_02,datascience,Ruido web,data science feature engineering regression classification numpy statistics,data science feature engineering regression classification numpy statistics https://example.com #technology @developer 🚀,datascience,frontend,1.5228274082010609,-0.9130387961188071,2.435866204319868,13,120,12,datascience,3.1257822459663998,10,True,True,-0.6899160416465318,3
datascience_02,datascience,Ruido textual,data science feature engineering regression classification numpy statistics,data science feature engineering regression classification numpy statistics tutorial guide article update example today,datascience,frontend,1.5012016949543003,-0.8474736300879047,2.3486753250422048,16,119,14,datascience,3.1257822459663998,10,True,True,-0.777106920924195,6
datascience_02,datascience,Errores tipográficos,data science feature engineering regression classification numpy statistics,data science fetaure engineering rergession classification numpy sttaistics,datascience,frontend,1.749112859554963,-1.0159930491158218,2.765105908670785,6,75,8,datascience,3.1257822459663998,10,True,True,-0.36067633729561477,-4
datascience_02,datascience,Texto truncado,data science feature engineering regression classification numpy statistics,data science feature engineering,datascience,frontend,2.4182683736515305,-1.3166555444388837,3.734923918090414,6,32,4,datascience,3.1257822459663998,10,True,True,0.6091416721240144,-4
datascience_02,datascience,Orden invertido,data science feature engineering regression classification numpy statistics,statistics numpy classification regression engineering feature science data,datascience,frontend,1.6348889994386062,-0.8076632307815598,2.442552230220166,9,75,8,datascience,3.1257822459663998,10,True,True,-0.6832300157462337,-1
datascience_02,datascience,Texto duplicado,data science feature engineering regression classification numpy statistics,data science feature engineering regression classification numpy statistics data science feature engineering regression classification numpy statistics,datascience,frontend,2.091661421828454,-0.9742006290024054,3.0658620508308596,11,151,16,datascience,3.1257822459663998,10,True,True,-0.059920195135540144,1
frontend_01,frontend,Original,react javascript css html responsive interface frontend components,react javascript css html responsive interface frontend components,frontend,cloud,5.8713859309252605,-2.5804634539673255,8.451849384892586,11,66,8,frontend,8.451849384892586,11,True,True,0.0,0
frontend_01,frontend,Minúsculas,react javascript css html responsive interface frontend components,react javascript css html responsive interface frontend components,frontend,cloud,5.8713859309252605,-2.5804634539673255,8.451849384892586,11,66,8,frontend,8.451849384892586,11,True,True,0.0,0
frontend_01,frontend,Mayúsculas,react javascript css html responsive interface frontend components,REACT JAVASCRIPT CSS HTML RESPONSIVE INTERFACE FRONTEND COMPONENTS,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,66,8,frontend,8.451849384892586,11,True,True,-8.138222794677848,-11
frontend_01,frontend,Formato título,react javascript css html responsive interface frontend components,React Javascript Css Html Responsive Interface Frontend Components,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,66,8,frontend,8.451849384892586,11,True,True,-8.138222794677848,-11
frontend_01,frontend,Sin puntuación,react javascript css html responsive interface frontend components,react javascript css html responsive interface frontend components,frontend,cloud,5.8713859309252605,-2.5804634539673255,8.451849384892586,11,66,8,frontend,8.451849384892586,11,True,True,0.0,0
frontend_01,frontend,Espacios irregulares,react javascript css html responsive interface frontend components,   react   javascript   css   html   responsive   interface   frontend   components   ,frontend,cloud,5.8713859309252605,-2.5804634539673255,8.451849384892586,11,86,8,frontend,8.451849384892586,11,True,True,0.0,0
frontend_01,frontend,Saltos de línea,react javascript css html responsive interface frontend components,"react
javascript
css
html
responsive
interface
frontend
components",frontend,cloud,5.8713859309252605,-2.5804634539673255,8.451849384892586,11,66,8,frontend,8.451849384892586,11,True,True,0.0,0
frontend_01,frontend,Puntuación extrema,react javascript css html responsive interface frontend components,!!! react javascript css html responsive interface frontend components ??? ### ...,frontend,cloud,5.8713859309252605,-2.5804634539673255,8.451849384892586,11,82,12,frontend,8.451849384892586,11,True,True,0.0,0
frontend_01,frontend,Ruido web,react javascript css html responsive interface frontend components,react javascript css html responsive interface frontend components https://example.com #technology @developer 🚀,frontend,cloud,5.119848794592366,-2.3514959650225054,7.471344759614872,14,111,12,frontend,8.451849384892586,11,True,True,-0.9805046252777148,3
frontend_01,frontend,Ruido textual,react javascript css html responsive interface frontend components,react javascript css html responsive interface frontend components tutorial guide article update example today,frontend,cloud,4.798654131835016,-2.0714687215287677,6.8701228533637835,17,110,14,frontend,8.451849384892586,11,True,True,-1.581726531528803,6
frontend_01,frontend,Errores tipográficos,react javascript css html responsive interface frontend components,react javascript css html repsonsive interface frnotend components,frontend,cloud,5.05105285926323,-2.2531832338881492,7.3042360931513794,8,66,8,frontend,8.451849384892586,11,True,True,-1.147613291741207,-3
frontend_01,frontend,Texto truncado,react javascript css html responsive interface frontend components,react javascript css html,frontend,cloud,5.005445995769049,-2.4303431806786597,7.4357891764477095,6,25,4,frontend,8.451849384892586,11,True,True,-1.0160602084448769,-5
frontend_01,frontend,Orden invertido,react javascript css html responsive interface frontend components,components frontend interface responsive html css javascript react,frontend,cloud,6.086711745623248,-2.7143691351085506,8.8010808807318,11,66,8,frontend,8.451849384892586,11,True,True,0.34923149583921287,0
frontend_01,frontend,Texto duplicado,react javascript css html responsive interface frontend components,react javascript css html responsive interface frontend components react javascript css html responsive interface frontend components,frontend,cloud,5.8713859309252605,-2.5804634539673255,8.451849384892586,11,133,16,frontend,8.451849384892586,11,True,True,0.0,0
frontend_02,frontend,Original,vue angular browser web design ui css flexbox frontend,vue angular browser web design ui css flexbox frontend,frontend,datascience,6.108890158963099,-2.5966836953247467,8.705573854287845,11,54,9,frontend,8.705573854287845,11,True,True,0.0,0
frontend_02,frontend,Minúsculas,vue angular browser web design ui css flexbox frontend,vue angular browser web design ui css flexbox frontend,frontend,datascience,6.108890158963099,-2.5966836953247467,8.705573854287845,11,54,9,frontend,8.705573854287845,11,True,True,0.0,0
frontend_02,frontend,Mayúsculas,vue angular browser web design ui css flexbox frontend,VUE ANGULAR BROWSER WEB DESIGN UI CSS FLEXBOX FRONTEND,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,54,9,frontend,8.705573854287845,11,True,True,-8.391947264073107,-11
frontend_02,frontend,Formato título,vue angular browser web design ui css flexbox frontend,Vue Angular Browser Web Design Ui Css Flexbox Frontend,frontend,cloud,-0.4451063611691545,-0.7587329513838929,0.3136265902147384,0,54,9,frontend,8.705573854287845,11,True,True,-8.391947264073107,-11
frontend_02,frontend,Sin puntuación,vue angular browser web design ui css flexbox frontend,vue angular browser web design ui css flexbox frontend,frontend,datascience,6.108890158963099,-2.5966836953247467,8.705573854287845,11,54,9,frontend,8.705573854287845,11,True,True,0.0,0
frontend_02,frontend,Espacios irregulares,vue angular browser web design ui css flexbox frontend,   vue   angular   browser   web   design   ui   css   flexbox   frontend   ,frontend,datascience,6.108890158963099,-2.5966836953247467,8.705573854287845,11,76,9,frontend,8.705573854287845,11,True,True,0.0,0
